PublishedDate,IndicatorType,Indicator,Tags,Source,ArticleTitle,ArticleURL,EvidenceTypes
2026/09/21,IPv4,146[.]70[.]117[.]239,"Ransomware, Identity, Detection, Incident Response, Active Directory",Securelist,Group Policy hijacked: PAYLOAD ransomware weaponizes Active Directory GPO (https://securelist.com/tr/payload-ransomware-via-group-policy/121335/),https://securelist.com/tr/payload-ransomware-via-group-policy/121335/,article_body
2026/09/21,IPv4,104[.]28[.]163[.]162,"Ransomware, Identity, Detection, Incident Response, Active Directory",Securelist,Group Policy hijacked: PAYLOAD ransomware weaponizes Active Directory GPO (https://securelist.com/tr/payload-ransomware-via-group-policy/121335/),https://securelist.com/tr/payload-ransomware-via-group-policy/121335/,article_body
2026/09/21,IPv4,104[.]28[.]162[.]228,"Ransomware, Identity, Detection, Incident Response, Active Directory",Securelist,Group Policy hijacked: PAYLOAD ransomware weaponizes Active Directory GPO (https://securelist.com/tr/payload-ransomware-via-group-policy/121335/),https://securelist.com/tr/payload-ransomware-via-group-policy/121335/,article_body
2026/09/21,IPv4,104[.]225[.]153[.]141,Exploit,Greynoise,"Open Season on Kapibala: Attacker Steals Over 18,000 Government Records Through WordPress Exploitation (https://www.greynoise.io/blog/open-season-on-kapibala-attacker-steals-government-records-wordpress-exploitation)",https://www.greynoise.io/blog/open-season-on-kapibala-attacker-steals-government-records-wordpress-exploitation,article_body
2026/09/21,IPv4,104[.]164[.]55[.]46,"Ransomware, Identity, Detection, Incident Response, Active Directory",Securelist,Group Policy hijacked: PAYLOAD ransomware weaponizes Active Directory GPO (https://securelist.com/tr/payload-ransomware-via-group-policy/121335/),https://securelist.com/tr/payload-ransomware-via-group-policy/121335/,article_body
2026/09/21,Domain,p3[.]981666[.]xyz,Exploit,Greynoise,"Open Season on Kapibala: Attacker Steals Over 18,000 Government Records Through WordPress Exploitation (https://www.greynoise.io/blog/open-season-on-kapibala-attacker-steals-government-records-wordpress-exploitation)",https://www.greynoise.io/blog/open-season-on-kapibala-attacker-steals-government-records-wordpress-exploitation,article_body
2026/09/17,URL,hxxps://sgp1[.]vultrobjects[.]com/jttrepijgdb/efg_d4[.]zip,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://sgp1[.]vultrobjects[.]com/jttrepijgdb/Artificial%20intelligence[.]pptx,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://sgp1[.]vultrobjects[.]com/jttrepijgdb/,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://sgp1[.]vultrobjects[.]com/downloads/pictory/Pictory_premium_ver9[.]0[.]4[.]exe,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://ppt1[.]sgp1[.]vultrobjects[.]com/RuntimeSSH_def7[.]zip,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://ppt1[.]sgp1[.]vultrobjects[.]com/RuntimeSSH_17[.]zip,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://ppt1[.]sgp1[.]vultrobjects[.]com/myvideo[.]mp4,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://micbucket[.]ams1[.]vultrobjects[.]com/Exclude/Telegram[.]exe,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://ipinfo[.]io/json,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,URL,hxxps://ipapi[.]co/json,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,URL,hxxps://f005[.]backblazeb2[.]com/file/Clients-easy/DriverInstaller[.]zip,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,"feed_summary, article_body"
2026/09/17,URL,hxxps://deadhub[.]org,"Security, Malware",Securelist,The Odyssey and Trojans again: MovieReaper attacks users in multiple countries through compromised torrents (https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/),https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/,article_body
2026/09/17,URL,hxxps://clients-easy[.]s3[.]us-east-005[.]backblazeb2[.]com/Automata-20[.]zip,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,URL,hxxps://api[.]telegram[.]org/file/,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://api[.]telegram[.]org/bot783XXXX576,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://api[.]telegram[.]org/bot772XXXX818,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://api[.]ipify[.]org,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxps://ams1[.]vultrobjects[.]com/micbucket/Temp/0412[.]mp4,"Malware, Threat Actor, Threat Intel, Data Breach, Endpoint, APT, Microsoft",Group-IB,HEAVYGRAM: A Telegram-based Surveillance Backdoor Linked to Handala Hack (https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/),https://www.group-ib.com/blog/heavygram-handala-hack-telegram-c2/,article_body
2026/09/17,URL,hxxp://ip-api[.]com/json,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,IPv4,91[.]148[.]134[.]115,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,82[.]192[.]72[.]4,"Research, Application Security",Bishop Fox,MikroTrick: Inside the RouterOS Takeover Chain (https://bishopfox.com/blog/mikrotrick-inside-the-routeros-takeover-chain),https://bishopfox.com/blog/mikrotrick-inside-the-routeros-takeover-chain,linked_ioc_page
2026/09/17,IPv4,77[.]111[.]101[.]40,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,45[.]131[.]179[.]24,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,IPv4,43[.]254[.]216[.]195,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,IPv4,38[.]60[.]241[.]65,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,38[.]60[.]241[.]193,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,38[.]60[.]241[.]127,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,38[.]60[.]224[.]51,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,38[.]60[.]224[.]235,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,38[.]60[.]209[.]106,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,38[.]60[.]197[.]55,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,38[.]54[.]57[.]17,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,27[.]102[.]113[.]240,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,IPv4,216[.]238[.]92[.]2,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,216[.]238[.]121[.]164,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,216[.]238[.]110[.]120,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,216[.]238[.]106[.]150,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,IPv4,216[.]238[.]105[.]53,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,208[.]94[.]246[.]53,"Security, Malware",Securelist,The Odyssey and Trojans again: MovieReaper attacks users in multiple countries through compromised torrents (https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/),https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/,article_body
2026/09/17,IPv4,208[.]64[.]33[.]90,"Security, Malware",Securelist,The Odyssey and Trojans again: MovieReaper attacks users in multiple countries through compromised torrents (https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/),https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/,article_body
2026/09/17,IPv4,193[.]23[.]118[.]155,"Security, Malware",Securelist,The Odyssey and Trojans again: MovieReaper attacks users in multiple countries through compromised torrents (https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/),https://securelist.com/moviereaper-malware-torrent-odyssey-solana/121344/,article_body
2026/09/17,IPv4,149[.]104[.]90[.]203,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,149[.]104[.]87[.]228,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,140[.]99[.]164[.]199,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,130[.]94[.]101[.]82,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,"article_body, linked_ioc_page"
2026/09/17,IPv4,103[.]85[.]25[.]166,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,IPv4,103[.]133[.]137[.]157,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,IPv4,103[.]102[.]31[.]18,"Research, Application Security",Bishop Fox,MikroTrick: Inside the RouterOS Takeover Chain (https://bishopfox.com/blog/mikrotrick-inside-the-routeros-takeover-chain),https://bishopfox.com/blog/mikrotrick-inside-the-routeros-takeover-chain,linked_ioc_page
2026/09/17,Domain,z7-tech[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,xanasoft[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,vultr-dns[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,uswatchcorp[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,trhammer[.]com,"Threat Intel, Malware, APT, Threat Actor",Eset Research,"Beware the SparroWock: The backdoor that bites, the commands that catch (https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/)",https://www.welivesecurity.com/en/eset-research/beware-sparrowock-backdoor-bites-commands-catch/,linked_ioc_page
2026/09/17,Domain,theprints[.]org,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,Domain,theprint[.]in,"Threat Intel, Malware, Threat Actor, Supply Chain, Endpoint, Network, Application Security, APT, APT36, Transparent Tribe",Zscaler,"Operation RapidRust: APT36 Deploys RUSTYSHADE, RUSTYMOVE, PSNATCH, and BASHNATCH (https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and)",https://www.zscaler.com/blogs/security-research/operation-rapidrust-apt36-deploys-rustyshade-rustymove-psnatch-and,article_body
2026/09/17,Domain,t-mobile[.]vmnqsu[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
2026/09/17,Domain,t-mobile[.]tmfncb[.]top,"Threat Intel, Phishing, Mobile",Malwarebytes,T-Mobile rewards points expiry texts are a phishing scam (https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam),https://www.malwarebytes.com/blog/threat-intel/2026/09/t-mobile-rewards-points-expiry-texts-are-a-phishing-scam,article_body
